age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,id
31,M,4233,Divorcé(e),Commercial,Cadre Commercial,2,80,9,3,1,Oui,0,2,1,13,4,Transformation Digitale,Y,Occasionnel,1,2,2,3,2,1,3,1,3,Non,17.0,650
35,M,3681,Célibataire,Consulting,Consultant,4,80,9,3,2,Non,0,3,1,25,2,Autre,Y,Occasionnel,0,2,1,2,2,4,4,3,3,Non,14.0,652
31,M,5460,Divorcé(e),Commercial,Cadre Commercial,4,80,13,7,7,Non,2,4,1,6,4,Transformation Digitale,Y,Occasionnel,5,7,1,4,2,4,4,4,4,Non,22.0,653
27,F,2187,Divorcé(e),Consulting,Assistant de Direction,0,80,6,5,3,Non,2,5,1,6,4,Transformation Digitale,Y,Occasionnel,0,3,1,2,1,3,3,2,3,Non,12.0,655
37,M,9602,Marié(e),Commercial,Cadre Commercial,4,80,17,3,0,Non,1,3,1,2,3,Marketing,Y,Occasionnel,1,0,4,3,2,3,3,2,3,Oui,11.0,656
20,F,2836,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,Non,0,0,1,1,3,Infra & Cloud,Y,Occasionnel,0,0,4,2,1,2,4,4,3,Non,13.0,657
42,F,4089,Marié(e),Consulting,Manager,1,80,10,10,2,Non,2,4,1,2,4,Infra & Cloud,Y,Occasionnel,2,2,3,3,2,4,2,3,3,Non,13.0,659
43,M,16627,Divorcé(e),Consulting,Directeur Technique,4,80,21,1,0,Non,1,3,1,6,4,Autre,Y,Occasionnel,0,0,2,2,4,4,3,2,3,Oui,14.0,661
38,F,2619,Célibataire,Consulting,Assistant de Direction,3,80,8,0,0,Non,0,3,1,1,1,Infra & Cloud,Y,Occasionnel,0,0,3,3,1,1,4,2,3,Non,17.0,662
43,M,5679,Divorcé(e),Consulting,Consultant,3,80,10,8,7,Non,1,3,1,9,5,Transformation Digitale,Y,Frequent,4,7,4,3,2,3,2,3,3,Oui,13.0,663
48,F,15402,Marié(e),Consulting,Senior Manager,7,80,21,3,2,Non,1,3,1,1,4,Infra & Cloud,Y,Occasionnel,0,2,4,2,4,1,1,1,3,Non,11.0,664
44,F,5985,Célibataire,Ressources Humaines,Ressources Humaines,4,80,10,2,2,Non,0,1,1,1,4,Infra & Cloud,Y,Occasionnel,0,2,1,2,2,3,2,4,3,Non,11.0,665
34,F,2579,Divorcé(e),Commercial,Représentant Commercial,1,80,8,8,2,Non,2,3,1,14,3,Entrepreunariat,Y,Occasionnel,0,6,3,3,1,3,4,3,3,Oui,18.0,666
27,M,3041,Divorcé(e),Commercial,Représentant Commercial,0,80,5,4,3,Oui,1,3,1,2,1,Marketing,Y,Occasionnel,0,2,3,3,1,1,2,3,3,Non,11.0,667
21,M,3447,Célibataire,Commercial,Représentant Commercial,1,80,3,3,2,Non,0,2,1,22,1,Entrepreunariat,Y,Occasionnel,1,2,3,3,1,3,3,3,3,Non,11.0,669
44,M,19513,Marié(e),Consulting,Senior Manager,4,80,26,2,2,Non,1,2,1,3,4,Autre,Y,Occasionnel,0,1,4,3,5,4,1,4,3,Oui,12.0,671
22,M,2773,Marié(e),Consulting,Assistant de Direction,0,80,3,2,2,Non,0,3,1,6,1,Transformation Digitale,Y,Occasionnel,2,2,1,3,1,3,4,3,4,Non,20.0,675
33,M,7104,Divorcé(e),Commercial,Cadre Commercial,0,80,6,5,0,Non,0,3,1,8,4,Marketing,Y,Occasionnel,1,2,3,3,2,3,4,3,3,Non,12.0,677
32,F,6322,Marié(e),Consulting,Assistant de Direction,1,80,6,6,4,Non,1,2,1,9,4,Infra & Cloud,Y,Occasionnel,0,5,1,3,2,4,4,2,3,Oui,12.0,679
30,F,2083,Divorcé(e),Consulting,Assistant de Direction,1,80,1,1,0,Non,1,2,1,3,3,Transformation Digitale,Y,Frequent,0,0,3,3,1,3,3,3,4,Non,20.0,680
53,F,8381,Célibataire,Commercial,Cadre Commercial,7,80,18,14,7,Non,0,2,1,1,1,Transformation Digitale,Y,Occasionnel,8,10,4,3,2,1,4,4,4,Non,20.0,682
34,M,2691,Marié(e),Consulting,Assistant de Direction,1,80,10,10,9,Non,1,4,1,1,5,Infra & Cloud,Y,Occasionnel,8,8,2,3,1,4,4,2,3,Non,12.0,683
45,F,4286,Marié(e),Commercial,Cadre Commercial,2,80,5,1,1,Oui,2,4,1,26,4,Infra & Cloud,Y,Frequent,0,0,1,3,2,1,4,3,3,Non,14.0,684
26,F,2659,Marié(e),Consulting,Consultant,1,80,3,3,2,Non,1,2,1,6,3,Infra & Cloud,Y,Occasionnel,0,2,3,3,1,4,3,3,3,Oui,13.0,686
37,M,9434,Marié(e),Consulting,Tech Lead,1,80,10,10,7,Non,1,2,1,3,3,Autre,Y,Occasionnel,7,8,3,3,3,3,3,3,3,Non,15.0,689
29,F,5561,Marié(e),Commercial,Cadre Commercial,1,80,6,6,0,Non,1,5,1,3,2,Transformation Digitale,Y,Occasionnel,1,2,2,3,2,3,1,2,3,Non,14.0,690
35,M,6646,Célibataire,Consulting,Assistant de Direction,1,80,17,17,11,Non,0,3,1,6,4,Infra & Cloud,Y,Occasionnel,11,8,2,1,2,4,2,3,3,Non,13.0,691
33,M,7725,Divorcé(e),Consulting,Manager,3,80,15,13,11,Non,1,2,1,6,3,Infra & Cloud,Y,Frequent,4,7,3,3,2,4,3,1,4,Non,23.0,692
54,M,10725,Marié(e),Ressources Humaines,Ressources Humaines,2,80,16,9,7,Non,1,1,1,19,4,Transformation Digitale,Y,Occasionnel,7,1,3,3,3,2,3,4,3,Non,15.0,698
36,M,8847,Divorcé(e),Consulting,Tech Lead,2,80,13,3,2,Non,1,2,1,9,2,Transformation Digitale,Y,Occasionnel,0,2,2,2,2,2,3,3,3,Oui,11.0,699
27,M,2045,Célibataire,Consulting,Assistant de Direction,0,80,5,4,2,Non,0,0,1,3,4,Transformation Digitale,Y,Occasionnel,1,1,1,2,1,4,4,3,3,Non,13.0,700
20,M,1009,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,Oui,0,5,1,10,1,Transformation Digitale,Y,Occasionnel,1,1,4,3,1,3,4,3,3,Oui,11.0,701
33,M,3348,Célibataire,Consulting,Assistant de Direction,1,80,10,10,8,Oui,0,3,1,3,3,Infra & Cloud,Y,Frequent,9,7,1,3,1,1,1,3,3,Oui,11.0,702
35,M,1281,Marié(e),Consulting,Consultant,1,80,1,1,0,Non,2,3,1,3,3,Infra & Cloud,Y,Aucun,0,0,3,2,1,3,3,3,3,Non,18.0,704
23,M,2819,Marié(e),Consulting,Assistant de Direction,2,80,5,3,2,Non,1,3,1,4,3,Transformation Digitale,Y,Occasionnel,0,2,1,4,1,1,1,4,3,Non,16.0,705
25,M,4851,Marié(e),Commercial,Cadre Commercial,0,80,4,3,2,Non,1,4,1,8,3,Infra & Cloud,Y,Occasionnel,1,2,4,4,2,2,3,3,4,Non,22.0,707
38,F,4028,Célibataire,Commercial,Cadre Commercial,0,80,8,7,7,Non,0,2,1,7,4,Marketing,Y,Occasionnel,0,5,4,2,2,4,1,3,4,Non,20.0,709
29,M,2720,Divorcé(e),Consulting,Assistant de Direction,1,80,10,10,7,Non,1,5,1,1,4,Infra & Cloud,Y,Frequent,2,8,2,1,1,4,4,3,3,Non,18.0,710
48,M,8120,Marié(e),Commercial,Cadre Commercial,3,80,12,2,2,Non,0,3,1,2,1,Marketing,Y,Occasionnel,2,2,2,4,2,2,4,3,3,Non,12.0,712
27,F,4647,Divorcé(e),Commercial,Cadre Commercial,1,80,6,6,5,Non,2,3,1,3,1,Transformation Digitale,Y,Frequent,0,4,4,4,2,4,2,3,4,Oui,20.0,714
37,M,4680,Célibataire,Consulting,Assistant de Direction,3,80,4,1,0,Non,0,2,1,10,2,Infra & Cloud,Y,Occasionnel,0,0,4,4,1,4,1,3,3,Non,17.0,715
50,M,3221,Marié(e),Consulting,Consultant,1,80,20,20,8,Non,3,3,1,28,1,Transformation Digitale,Y,Occasionnel,3,8,4,4,1,3,3,3,3,Oui,11.0,716
34,F,8621,Célibataire,Consulting,Manager,1,80,9,8,7,Non,0,3,1,9,3,Transformation Digitale,Y,Occasionnel,7,7,4,2,3,2,2,4,3,Non,14.0,717
24,F,4577,Célibataire,Commercial,Cadre Commercial,9,80,4,2,2,Oui,0,3,1,3,2,Infra & Cloud,Y,Occasionnel,2,0,1,3,2,3,1,3,3,Non,14.0,720
39,F,4553,Célibataire,Consulting,Manager,1,80,20,20,7,Non,0,4,1,2,4,Entrepreunariat,Y,Occasionnel,11,10,4,2,2,3,1,3,3,Non,11.0,721
32,M,5396,Célibataire,Commercial,Cadre Commercial,1,80,10,10,7,Non,0,2,1,10,3,Marketing,Y,Occasionnel,0,8,4,3,2,4,4,2,3,Non,12.0,722
50,M,6796,Marié(e),Commercial,Cadre Commercial,3,80,18,4,3,Oui,1,4,1,8,2,Entrepreunariat,Y,Frequent,1,3,2,3,2,3,1,3,3,Oui,14.0,723
38,F,7625,Célibataire,Consulting,Manager,0,80,10,9,7,Non,0,4,1,1,4,Infra & Cloud,Y,Occasionnel,1,8,2,4,2,4,3,2,3,Non,13.0,724
27,F,7412,Marié(e),Consulting,Tech Lead,1,80,9,9,7,Non,0,3,1,1,2,Infra & Cloud,Y,Occasionnel,0,7,3,3,3,1,4,3,3,Non,11.0,725
32,F,11159,Célibataire,Consulting,Directeur Technique,3,80,10,7,7,Non,0,6,1,3,2,Infra & Cloud,Y,Occasionnel,7,7,3,3,3,4,4,3,3,Non,15.0,727
47,M,4960,Célibataire,Commercial,Cadre Commercial,2,80,20,7,7,Non,0,2,1,14,4,Marketing,Y,Occasionnel,1,7,4,3,2,1,4,3,3,Non,12.0,728
40,M,10475,Marié(e),Commercial,Cadre Commercial,5,80,20,18,13,Non,1,2,1,5,4,Infra & Cloud,Y,Frequent,1,12,4,2,3,1,3,3,4,Oui,21.0,729
53,M,14814,Marié(e),Consulting,Directeur Technique,3,80,32,5,1,Non,0,3,1,7,3,Infra & Cloud,Y,Occasionnel,1,3,3,4,4,3,3,3,3,Non,19.0,730
41,M,19141,Divorcé(e),Ressources Humaines,Senior Manager,3,80,23,21,6,Non,3,2,1,10,4,Ressources Humaines,Y,Occasionnel,12,6,2,2,5,4,2,2,3,Non,15.0,731
60,M,5405,Célibataire,Commercial,Cadre Commercial,8,80,10,2,2,Non,0,1,1,16,4,Marketing,Y,Occasionnel,2,2,1,3,2,1,4,3,3,Non,14.0,732
27,M,8793,Divorcé(e),Consulting,Tech Lead,1,80,9,9,7,Non,2,4,1,10,2,Infra & Cloud,Y,Frequent,1,7,4,3,3,1,3,2,4,Non,21.0,733
41,M,19189,Marié(e),Ressources Humaines,Senior Manager,1,80,22,22,7,Non,1,3,1,1,3,Ressources Humaines,Y,Occasionnel,2,10,4,2,5,3,2,3,3,Non,12.0,734
50,M,3875,Marié(e),Commercial,Représentant Commercial,7,80,4,2,2,Non,1,2,1,8,4,Marketing,Y,Occasionnel,2,2,4,3,1,2,4,3,3,Non,15.0,738
28,F,2216,Célibataire,Consulting,Assistant de Direction,7,80,10,7,7,Oui,0,4,1,1,2,Infra & Cloud,Y,Occasionnel,3,7,1,1,1,2,4,3,3,Oui,13.0,741
36,F,11713,Marié(e),Consulting,Directeur Technique,9,80,10,8,7,Non,1,2,1,8,3,Infra & Cloud,Y,Aucun,0,5,1,4,3,1,1,3,3,Non,14.0,742
38,F,7861,Célibataire,Consulting,Tech Lead,4,80,10,1,0,Non,0,4,1,1,3,Infra & Cloud,Y,Occasionnel,0,0,3,3,3,3,4,4,3,Oui,14.0,743
44,M,3708,Célibataire,Consulting,Consultant,2,80,9,5,2,Non,0,5,1,24,3,Transformation Digitale,Y,Aucun,1,4,1,1,1,3,3,3,3,Non,14.0,744
47,F,13770,Divorcé(e),Commercial,Cadre Commercial,9,80,28,22,2,Non,2,2,1,3,3,Transformation Digitale,Y,Frequent,11,13,4,3,4,3,4,2,3,Oui,12.0,746
30,M,5304,Divorcé(e),Commercial,Cadre Commercial,7,80,10,8,7,Non,1,2,1,27,5,Marketing,Y,Occasionnel,7,7,3,3,2,4,4,2,4,Non,23.0,747
29,M,2642,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,Non,0,6,1,10,3,Infra & Cloud,Y,Occasionnel,0,0,3,3,1,3,3,3,3,Non,11.0,749
42,M,2759,Divorcé(e),Consulting,Assistant de Direction,6,80,7,2,2,Oui,0,2,1,19,3,Transformation Digitale,Y,Frequent,2,2,3,4,1,3,4,3,3,Oui,12.0,752
43,M,6804,Marié(e),Commercial,Cadre Commercial,3,80,7,2,2,Non,1,5,1,15,3,Infra & Cloud,Y,Frequent,2,2,4,2,2,4,3,3,3,Non,18.0,754
34,F,6142,Célibataire,Consulting,Manager,3,80,10,5,1,Non,0,2,1,8,2,Transformation Digitale,Y,Occasionnel,4,3,2,3,2,3,4,3,3,Non,11.0,757
23,M,2500,Marié(e),Consulting,Consultant,1,80,5,4,3,Non,1,2,1,9,1,Transformation Digitale,Y,Occasionnel,0,2,2,3,1,1,4,4,3,Non,14.0,758
39,F,6389,Marié(e),Ressources Humaines,Ressources Humaines,9,80,12,8,3,Non,1,3,1,3,3,Ressources Humaines,Y,Occasionnel,3,6,3,4,2,2,3,1,3,Non,15.0,760
56,M,11103,Marié(e),Consulting,Manager,7,80,30,10,7,Non,0,1,1,9,3,Transformation Digitale,Y,Occasionnel,1,1,3,3,4,4,3,2,3,Non,11.0,762
40,F,2342,Célibataire,Consulting,Assistant de Direction,0,80,5,4,2,Non,0,2,1,2,1,Transformation Digitale,Y,Occasionnel,2,3,4,2,1,4,4,2,4,Oui,20.0,763
27,F,6811,Célibataire,Consulting,Manager,8,80,9,7,6,Non,0,2,1,7,3,Transformation Digitale,Y,Occasionnel,0,7,4,2,2,1,1,1,3,Non,19.0,764
29,M,2297,Divorcé(e),Commercial,Représentant Commercial,1,80,2,2,2,Non,2,2,1,10,3,Marketing,Y,Occasionnel,2,2,4,3,1,2,4,3,3,Non,14.0,766
53,M,2450,Célibataire,Consulting,Consultant,2,80,19,2,2,Non,0,4,1,6,3,Infra & Cloud,Y,Occasionnel,2,2,4,3,2,4,4,3,3,Non,17.0,769
35,F,5093,Divorcé(e),Consulting,Manager,2,80,16,1,0,Non,1,2,1,2,4,Infra & Cloud,Y,Aucun,0,0,4,3,2,1,1,4,3,Non,11.0,771
32,M,5309,Marié(e),Consulting,Consultant,1,80,10,10,8,Non,2,2,1,24,4,Infra & Cloud,Y,Frequent,4,7,1,3,2,4,4,3,3,Non,15.0,772
38,M,3057,Marié(e),Consulting,Assistant de Direction,6,80,6,1,0,Non,1,0,1,2,5,Transformation Digitale,Y,Occasionnel,0,1,4,3,1,3,2,1,3,Oui,13.0,773
34,F,5121,Divorcé(e),Consulting,Tech Lead,3,80,7,0,0,Non,1,3,1,8,5,Infra & Cloud,Y,Occasionnel,0,0,2,3,2,1,3,3,3,Non,14.0,775
52,M,16856,Marié(e),Commercial,Senior Manager,1,80,34,34,6,Non,0,3,1,3,4,Marketing,Y,Occasionnel,1,16,3,2,4,1,1,4,3,Non,11.0,776
33,M,2686,Célibataire,Consulting,Assistant de Direction,1,80,10,10,9,Oui,0,2,1,1,4,Autre,Y,Occasionnel,7,8,4,3,1,4,3,2,3,Oui,13.0,780
25,F,6180,Célibataire,Commercial,Cadre Commercial,1,80,6,6,5,Non,0,5,1,26,1,Transformation Digitale,Y,Occasionnel,1,4,3,3,2,4,2,2,4,Non,23.0,781
45,M,6632,Célibataire,Commercial,Représentant Commercial,0,80,9,8,7,Non,0,3,1,2,2,Entrepreunariat,Y,Occasionnel,3,1,2,1,2,3,1,3,3,Non,13.0,783
23,M,3505,Célibataire,Consulting,Assistant de Direction,1,80,2,2,2,Non,0,3,1,10,1,Transformation Digitale,Y,Occasionnel,0,2,1,4,1,3,4,3,3,Non,18.0,784
47,F,6397,Célibataire,Commercial,Cadre Commercial,4,80,8,5,4,Oui,0,2,1,27,2,Infra & Cloud,Y,Frequent,1,3,2,4,2,3,4,3,3,Oui,12.0,785
34,M,6274,Célibataire,Commercial,Cadre Commercial,1,80,6,6,5,Non,0,5,1,2,3,Autre,Y,Occasionnel,1,4,4,3,2,4,3,3,4,Non,22.0,786
55,M,19859,Marié(e),Consulting,Senior Manager,5,80,24,5,2,Oui,1,2,1,2,3,Transformation Digitale,Y,Occasionnel,1,4,4,3,5,1,4,3,3,Oui,13.0,787
36,M,7587,Célibataire,Commercial,Cadre Commercial,1,80,10,10,7,Non,0,1,1,8,4,Infra & Cloud,Y,Aucun,0,9,1,2,3,1,2,3,3,Non,15.0,789
52,M,4258,Marié(e),Consulting,Assistant de Direction,0,80,5,4,3,Non,1,3,1,19,4,Transformation Digitale,Y,Aucun,1,2,4,3,1,4,1,3,3,Non,18.0,791
26,F,4364,Divorcé(e),Consulting,Consultant,3,80,5,2,2,Non,1,2,1,1,2,Infra & Cloud,Y,Frequent,2,0,1,1,1,4,1,3,3,Non,14.0,792
29,F,4335,Marié(e),Consulting,Manager,4,80,11,8,7,Non,1,3,1,27,3,Transformation Digitale,Y,Occasionnel,1,1,2,3,2,3,1,2,3,Non,12.0,793
26,M,5326,Célibataire,Commercial,Cadre Commercial,6,80,6,4,3,Oui,0,2,1,8,3,Entrepreunariat,Y,Occasionnel,1,2,4,2,2,1,3,2,3,Non,17.0,796
34,F,3280,Célibataire,Consulting,Assistant de Direction,2,80,10,4,2,Non,0,2,1,1,4,Infra & Cloud,Y,Occasionnel,1,3,2,4,1,4,3,3,3,Non,16.0,797
54,F,5485,Divorcé(e),Consulting,Tech Lead,9,80,9,5,3,Non,2,4,1,19,4,Transformation Digitale,Y,Occasionnel,1,4,4,3,2,1,2,3,3,Oui,11.0,799
27,M,4342,Marié(e),Commercial,Cadre Commercial,0,80,5,4,2,Non,1,3,1,8,1,Marketing,Y,Frequent,1,1,3,3,2,4,2,3,3,Non,19.0,800
37,F,2782,Divorcé(e),Consulting,Assistant de Direction,0,80,6,5,3,Non,2,3,1,10,1,Infra & Cloud,Y,Occasionnel,4,3,4,3,1,1,2,2,3,Oui,13.0,802
38,F,5980,Célibataire,Consulting,Tech Lead,6,80,17,15,7,Non,0,2,1,2,4,Infra & Cloud,Y,Frequent,4,12,1,4,2,1,4,3,3,Oui,12.0,803
34,F,4381,Célibataire,Consulting,Assistant de Direction,1,80,6,6,5,Non,0,3,1,2,4,Transformation Digitale,Y,Occasionnel,1,3,3,2,1,1,3,3,3,Non,11.0,804
35,F,2572,Marié(e),Commercial,Représentant Commercial,1,80,3,3,2,Non,1,1,1,8,4,Infra & Cloud,Y,Occasionnel,0,2,1,3,1,4,2,2,3,Non,16.0,805
30,M,3833,Marié(e),Consulting,Consultant,3,80,7,2,2,Non,2,2,1,1,3,Infra & Cloud,Y,Occasionnel,0,2,4,1,1,3,3,3,4,Non,21.0,806
40,F,4244,Marié(e),Consulting,Manager,1,80,8,8,7,Non,1,2,1,2,2,Transformation Digitale,Y,Frequent,3,7,3,4,2,2,4,3,4,Non,24.0,807
34,F,6500,Marié(e),Commercial,Cadre Commercial,5,80,6,3,2,Non,1,1,1,8,2,Infra & Cloud,Y,Occasionnel,1,2,3,3,2,1,2,3,3,Non,17.0,808
42,M,18430,Divorcé(e),Consulting,Senior Manager,1,80,24,24,7,Non,1,4,1,8,3,Infra & Cloud,Y,Frequent,14,9,2,3,5,4,2,2,3,Non,13.0,809
23,M,1601,Marié(e),Consulting,Consultant,1,80,1,0,0,Oui,2,2,1,6,3,Infra & Cloud,Y,Occasionnel,0,0,3,4,1,1,3,3,4,Oui,21.0,811
24,M,2694,Divorcé(e),Consulting,Consultant,1,80,1,1,0,Non,3,4,1,9,3,Infra & Cloud,Y,Aucun,0,0,3,2,1,2,3,3,3,Non,11.0,812
52,F,3149,Marié(e),Consulting,Consultant,8,80,9,5,2,Non,1,3,1,11,4,Infra & Cloud,Y,Occasionnel,1,4,4,3,2,3,2,3,4,Non,20.0,813
50,M,17639,Marié(e),Consulting,Directeur Technique,5,80,30,4,3,Non,0,3,1,2,3,Transformation Digitale,Y,Occasionnel,0,3,3,3,4,3,4,3,3,Non,16.0,815
29,F,2319,Marié(e),Consulting,Consultant,1,80,1,1,0,Oui,1,1,1,1,2,Infra & Cloud,Y,Occasionnel,0,0,2,2,1,1,4,3,3,Oui,11.0,816
33,M,11691,Marié(e),Consulting,Directeur Technique,0,80,14,13,9,Non,0,3,1,7,3,Transformation Digitale,Y,Occasionnel,3,7,3,3,3,3,4,4,3,Non,11.0,817
33,F,5324,Célibataire,Commercial,Cadre Commercial,5,80,6,3,2,Oui,0,3,1,16,3,Marketing,Y,Occasionnel,0,2,1,3,2,1,3,3,3,Non,15.0,819
47,F,16752,Marié(e),Consulting,Senior Manager,1,80,26,26,14,Non,1,3,1,2,2,Autre,Y,Occasionnel,3,0,3,3,4,4,3,2,3,Oui,11.0,820
36,F,5228,Marié(e),Consulting,Tech Lead,0,80,10,9,7,Non,1,2,1,1,3,Autre,Y,Occasionnel,0,5,3,3,2,2,1,3,3,Non,15.0,823
29,M,2700,Marié(e),Consulting,Assistant de Direction,1,80,10,10,7,Non,1,3,1,23,2,Infra & Cloud,Y,Occasionnel,0,7,3,4,1,3,3,3,4,Non,24.0,824
58,M,19246,Célibataire,Consulting,Directeur Technique,7,80,40,31,15,Oui,0,2,1,2,4,Infra & Cloud,Y,Occasionnel,13,8,4,3,5,2,4,3,3,Oui,12.0,825
35,F,2506,Célibataire,Consulting,Assistant de Direction,3,80,7,2,2,Non,0,0,1,1,4,Infra & Cloud,Y,Occasionnel,2,2,4,4,1,3,3,3,3,Non,13.0,826
42,F,6062,Marié(e),Consulting,Tech Lead,9,80,8,4,3,Non,1,4,1,1,2,Infra & Cloud,Y,Occasionnel,0,2,4,2,2,4,4,3,3,Oui,13.0,827
28,M,4382,Célibataire,Consulting,Assistant de Direction,6,80,5,2,2,Oui,0,3,1,2,4,Transformation Digitale,Y,Occasionnel,2,1,3,3,1,3,4,2,3,Non,17.0,828
36,M,2143,Marié(e),Ressources Humaines,Ressources Humaines,4,80,8,5,2,Non,1,2,1,13,3,Ressources Humaines,Y,Occasionnel,0,4,3,3,1,2,2,3,3,Non,13.0,829
32,F,6162,Marié(e),Consulting,Tech Lead,1,80,14,14,13,Non,1,3,1,4,3,Infra & Cloud,Y,Occasionnel,6,8,3,2,2,3,3,3,3,Non,12.0,830
40,M,5094,Célibataire,Consulting,Consultant,6,80,10,1,0,Non,0,6,1,16,4,Transformation Digitale,Y,Frequent,0,0,1,2,2,3,4,3,3,Non,14.0,832
30,F,6877,Célibataire,Consulting,Tech Lead,5,80,12,0,0,Non,0,4,1,2,3,Transformation Digitale,Y,Occasionnel,0,0,3,2,2,4,2,2,4,Oui,24.0,833
45,F,2274,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,Non,0,3,1,2,3,Infra & Cloud,Y,Occasionnel,0,0,2,2,1,3,4,3,3,Non,14.0,834
42,M,4434,Marié(e),Consulting,Tech Lead,1,80,10,9,8,Non,1,3,1,29,3,Infra & Cloud,Y,Occasionnel,7,8,2,3,2,2,4,2,3,Non,13.0,836
38,M,6288,Divorcé(e),Consulting,Manager,2,80,13,4,3,Non,1,3,1,12,3,Infra & Cloud,Y,Frequent,1,2,1,2,2,1,3,2,3,Non,15.0,837
34,F,2553,Célibataire,Consulting,Assistant de Direction,1,80,6,5,2,Non,0,3,1,16,4,Infra & Cloud,Y,Frequent,1,3,3,2,1,4,3,3,3,Non,16.0,838
49,F,7654,Marié(e),Commercial,Cadre Commercial,1,80,9,9,8,Oui,2,3,1,11,3,Marketing,Y,Occasionnel,7,7,3,3,3,4,1,4,3,Non,18.0,840
55,M,5160,Célibataire,Commercial,Cadre Commercial,4,80,12,9,7,Oui,0,3,1,2,1,Transformation Digitale,Y,Occasionnel,7,3,3,3,2,4,3,2,3,Non,16.0,842
43,M,17159,Marié(e),Consulting,Directeur Technique,6,80,22,4,1,Non,1,3,1,14,2,Infra & Cloud,Y,Occasionnel,1,0,2,3,4,1,3,3,4,Non,24.0,843
27,M,12808,Divorcé(e),Consulting,Directeur Technique,1,80,9,9,8,Non,1,3,1,5,1,Entrepreunariat,Y,Occasionnel,0,8,3,2,3,4,2,3,3,Oui,16.0,844
35,M,10221,Célibataire,Consulting,Tech Lead,3,80,17,8,5,Non,0,3,1,7,3,Autre,Y,Occasionnel,1,6,3,3,3,3,2,4,4,Non,21.0,845
28,F,4779,Marié(e),Commercial,Cadre Commercial,1,80,8,8,7,Non,0,2,1,2,4,Marketing,Y,Occasionnel,7,5,2,3,2,2,1,3,4,Oui,20.0,846
34,M,3737,Marié(e),Ressources Humaines,Ressources Humaines,0,80,4,3,2,Non,1,1,1,3,2,Ressources Humaines,Y,Occasionnel,0,2,3,3,1,4,3,1,3,Non,19.0,847
26,F,2366,Marié(e),Consulting,Assistant de Direction,1,80,8,8,7,Oui,1,2,1,5,2,Transformation Digitale,Y,Frequent,1,7,3,2,1,3,1,3,3,Oui,14.0,848
27,M,1706,Marié(e),Consulting,Assistant de Direction,1,80,0,0,0,Non,3,6,1,3,3,Transformation Digitale,Y,Aucun,0,0,4,3,1,4,3,2,3,Non,11.0,850
51,F,16307,Marié(e),Commercial,Senior Manager,2,80,29,20,6,Non,1,2,1,26,4,Marketing,Y,Occasionnel,4,17,1,3,4,3,3,2,3,Non,14.0,851
44,M,5933,Célibataire,Consulting,Manager,9,80,10,5,2,Non,0,2,1,4,3,Transformation Digitale,Y,Occasionnel,2,3,4,3,2,2,4,2,3,Non,12.0,852
25,M,3424,Célibataire,Consulting,Assistant de Direction,7,80,6,4,3,Non,0,3,1,2,1,Transformation Digitale,Y,Occasionnel,0,1,1,4,1,1,3,2,3,Non,13.0,854
33,M,4037,Divorcé(e),Commercial,Cadre Commercial,1,80,9,9,8,Non,1,5,1,1,3,Transformation Digitale,Y,Occasionnel,0,8,1,4,2,1,1,3,4,Non,22.0,855
35,F,2559,Célibataire,Consulting,Assistant de Direction,1,80,6,6,5,Non,0,3,1,27,1,Transformation Digitale,Y,Occasionnel,1,1,3,2,1,1,4,2,3,Non,11.0,856
36,M,6201,Marié(e),Commercial,Cadre Commercial,1,80,18,18,14,Non,1,1,1,1,2,Infra & Cloud,Y,Occasionnel,4,11,2,3,2,4,4,2,3,Oui,14.0,857
32,M,4403,Divorcé(e),Commercial,Cadre Commercial,2,80,8,5,2,Non,1,3,1,13,4,Infra & Cloud,Y,Occasionnel,0,3,2,3,2,4,3,2,3,Non,11.0,859
30,M,3761,Divorcé(e),Consulting,Assistant de Direction,9,80,10,5,4,Non,1,3,1,5,4,Infra & Cloud,Y,Frequent,0,3,2,2,1,4,2,2,3,Non,12.0,861
53,F,10934,Marié(e),Commercial,Cadre Commercial,7,80,35,5,2,Non,1,3,1,7,2,Marketing,Y,Occasionnel,0,4,1,2,3,4,4,3,3,Oui,18.0,862
45,M,10761,Divorcé(e),Commercial,Cadre Commercial,4,80,18,5,4,Non,1,2,1,9,3,Marketing,Y,Occasionnel,0,2,4,3,3,1,3,3,3,Oui,12.0,864
